datetime,U_DYFAMED,datenum,lat,lon,U_ERA5
2025-02-19 06:00:00,9.2,20138.25,43.38,7.83,9.128201484680176
2025-02-19 07:00:00,10.2,20138.291666666668,43.38,7.83,9.170742988586426
2025-02-19 08:00:00,10.7,20138.333333333332,43.38,7.83,9.363139152526855
2025-02-19 09:00:00,11.0,20138.375,43.38,7.83,9.603484153747559
2025-02-19 10:00:00,11.6,20138.416666666668,43.38,7.83,9.099983215332031
2025-02-19 11:00:00,11.8,20138.458333333332,43.38,7.83,8.992198944091797
2025-02-19 12:00:00,11.6,20138.5,43.38,7.83,8.846822738647461
2025-02-19 13:00:00,11.7,20138.541666666668,43.38,7.83,9.063318252563477
2025-02-19 14:00:00,11.3,20138.583333333332,43.38,7.83,8.960564613342285
2025-02-19 15:00:00,11.6,20138.625,43.38,7.83,8.784966468811035
2025-02-19 16:00:00,11.1,20138.666666666668,43.38,7.83,8.65859317779541
2025-02-19 17:00:00,10.8,20138.708333333332,43.38,7.83,8.502154350280762
2025-02-19 18:00:00,10.4,20138.75,43.38,7.83,8.384659767150879
2025-02-19 21:00:00,,20138.875,43.38,7.83,7.949868679046631
2025-02-20 00:00:00,9.3,20139.0,43.38,7.83,6.940813064575195
2025-02-20 01:00:00,9.3,20139.041666666668,43.38,7.83,6.585917949676514
2025-02-20 02:00:00,8.6,20139.083333333332,43.38,7.83,6.509483814239502
2025-02-20 03:00:00,9.0,20139.125,43.38,7.83,6.654202461242676
2025-02-20 04:00:00,8.5,20139.166666666668,43.38,7.83,6.522730827331543
2025-02-20 05:00:00,8.4,20139.208333333332,43.38,7.83,6.300719261169434
2025-02-20 06:00:00,8.0,20139.25,43.38,7.83,6.508657455444336
2025-02-20 07:00:00,8.2,20139.291666666668,43.38,7.83,6.746054172515869
2025-02-20 08:00:00,9.0,20139.333333333332,43.38,7.83,6.877556800842285
2025-02-20 09:00:00,8.8,20139.375,43.38,7.83,6.914857864379883
2025-02-20 10:00:00,8.6,20139.416666666668,43.38,7.83,6.031656265258789
2025-02-20 11:00:00,8.7,20139.458333333332,43.38,7.83,5.88731575012207
2025-02-20 12:00:00,8.4,20139.5,43.38,7.83,6.783356666564941
2025-02-20 13:00:00,7.5,20139.541666666668,43.38,7.83,7.193874359130859
2025-02-20 14:00:00,6.8,20139.583333333332,43.38,7.83,6.856242656707764
2025-02-20 15:00:00,5.9,20139.625,43.38,7.83,6.681844234466553
2025-02-20 16:00:00,5.8,20139.666666666668,43.38,7.83,6.415136337280273
2025-02-20 17:00:00,5.8,20139.708333333332,43.38,7.83,6.178547382354736
2025-02-20 18:00:00,6.2,20139.75,43.38,7.83,5.936625957489014
2025-02-20 19:00:00,6.0,20139.791666666668,43.38,7.83,5.661498069763184
2025-02-20 20:00:00,6.6,20139.833333333332,43.38,7.83,5.447103977203369
2025-02-20 21:00:00,6.5,20139.875,43.38,7.83,5.396881103515625
2025-02-20 22:00:00,,20139.916666666668,43.38,7.83,6.417217254638672
2025-02-20 23:00:00,7.9,20139.958333333332,43.38,7.83,6.502810955047607
2025-02-21 00:00:00,8.2,20140.0,43.38,7.83,6.399817943572998
2025-02-21 01:00:00,8.2,20140.041666666668,43.38,7.83,6.469404697418213
2025-02-21 02:00:00,8.1,20140.083333333332,43.38,7.83,6.834245681762695
2025-02-21 03:00:00,8.2,20140.125,43.38,7.83,7.1519269943237305
2025-02-21 04:00:00,8.0,20140.166666666668,43.38,7.83,7.225003719329834
2025-02-21 05:00:00,8.1,20140.208333333332,43.38,7.83,7.228720188140869
2025-02-21 06:00:00,8.2,20140.25,43.38,7.83,7.089711666107178
2025-02-21 07:00:00,7.9,20140.291666666668,43.38,7.83,6.886336326599121
2025-02-21 08:00:00,7.6,20140.333333333332,43.38,7.83,7.341041564941406
2025-02-21 09:00:00,7.2,20140.375,43.38,7.83,7.663536071777344
2025-02-21 10:00:00,7.7,20140.416666666668,43.38,7.83,7.949804306030273
2025-02-21 11:00:00,6.3,20140.458333333332,43.38,7.83,7.802759170532227
2025-02-21 12:00:00,5.9,20140.5,43.38,7.83,7.48617696762085
2025-02-21 13:00:00,6.0,20140.541666666668,43.38,7.83,7.4367523193359375
2025-02-21 14:00:00,6.4,20140.583333333332,43.38,7.83,7.2889885902404785
2025-02-21 15:00:00,6.6,20140.625,43.38,7.83,7.0798797607421875
2025-02-21 16:00:00,6.3,20140.666666666668,43.38,7.83,6.585899353027344
2025-02-21 17:00:00,6.7,20140.708333333332,43.38,7.83,6.639655590057373
2025-02-21 18:00:00,5.9,20140.75,43.38,7.83,7.166282653808594
2025-02-21 19:00:00,5.7,20140.791666666668,43.38,7.83,7.141794681549072
2025-02-21 20:00:00,5.9,20140.833333333332,43.38,7.83,6.484128475189209
2025-02-21 21:00:00,6.5,20140.875,43.38,7.83,6.11248254776001
2025-02-21 22:00:00,5.6,20140.916666666668,43.38,7.83,5.8563714027404785
2025-02-21 23:00:00,7.2,20140.958333333332,43.38,7.83,6.105560779571533
2025-02-22 00:00:00,7.9,20141.0,43.38,7.83,6.484706401824951
2025-02-22 01:00:00,7.9,20141.041666666668,43.38,7.83,6.598043441772461
2025-02-22 02:00:00,6.9,20141.083333333332,43.38,7.83,6.702081680297852
2025-02-22 03:00:00,6.3,20141.125,43.38,7.83,6.561838626861572
2025-02-22 04:00:00,5.7,20141.166666666668,43.38,7.83,5.954413890838623
2025-02-22 05:00:00,4.5,20141.208333333332,43.38,7.83,4.995787620544434
2025-02-22 06:00:00,4.5,20141.25,43.38,7.83,4.561672210693359
2025-02-22 07:00:00,5.2,20141.291666666668,43.38,7.83,4.616710186004639
2025-02-22 08:00:00,4.9,20141.333333333332,43.38,7.83,4.6640167236328125
2025-02-22 09:00:00,5.6,20141.375,43.38,7.83,5.207915782928467
2025-02-22 10:00:00,5.6,20141.416666666668,43.38,7.83,3.661649465560913
2025-02-22 11:00:00,5.1,20141.458333333332,43.38,7.83,3.688023328781128
2025-02-22 12:00:00,6.0,20141.5,43.38,7.83,3.65891695022583
2025-02-22 13:00:00,5.6,20141.541666666668,43.38,7.83,3.3359391689300537
2025-02-22 14:00:00,4.9,20141.583333333332,43.38,7.83,3.470557451248169
2025-02-22 15:00:00,4.7,20141.625,43.38,7.83,4.1135101318359375
2025-02-22 16:00:00,5.4,20141.666666666668,43.38,7.83,4.6237077713012695
2025-02-22 17:00:00,6.2,20141.708333333332,43.38,7.83,4.804909706115723
2025-02-22 18:00:00,6.1,20141.75,43.38,7.83,5.0009684562683105
2025-02-22 19:00:00,6.1,20141.791666666668,43.38,7.83,5.240420818328857
2025-02-22 20:00:00,5.7,20141.833333333332,43.38,7.83,5.452236652374268
2025-02-22 21:00:00,5.8,20141.875,43.38,7.83,5.371251106262207
2025-02-22 23:00:00,6.6,20141.958333333332,43.38,7.83,5.023437023162842
2025-02-23 00:00:00,7.3,20142.0,43.38,7.83,5.397572994232178
2025-02-23 01:00:00,7.8,20142.041666666668,43.38,7.83,5.617888450622559
2025-02-23 02:00:00,7.4,20142.083333333332,43.38,7.83,5.533714771270752
2025-02-23 03:00:00,7.4,20142.125,43.38,7.83,5.419532299041748
2025-02-23 04:00:00,6.7,20142.166666666668,43.38,7.83,5.680669784545898
2025-02-23 05:00:00,6.4,20142.208333333332,43.38,7.83,5.6270856857299805
2025-02-23 06:00:00,6.0,20142.25,43.38,7.83,4.968769550323486
2025-02-23 07:00:00,6.1,20142.291666666668,43.38,7.83,4.448657989501953
2025-02-23 08:00:00,5.8,20142.333333333332,43.38,7.83,4.2196125984191895
2025-02-23 09:00:00,6.1,20142.375,43.38,7.83,3.8118977546691895
2025-02-23 10:00:00,5.4,20142.416666666668,43.38,7.83,3.6522319316864014
2025-02-23 11:00:00,5.2,20142.458333333332,43.38,7.83,2.6260454654693604
2025-02-23 12:00:00,4.1,20142.5,43.38,7.83,2.250929832458496
2025-02-23 13:00:00,3.0,20142.541666666668,43.38,7.83,2.327155113220215
2025-02-23 14:00:00,2.1,20142.583333333332,43.38,7.83,2.425980806350708
2025-02-23 15:00:00,1.8,20142.625,43.38,7.83,2.12859845161438
2025-02-23 16:00:00,0.7,20142.666666666668,43.38,7.83,1.4976959228515625
2025-02-23 17:00:00,0.7,20142.708333333332,43.38,7.83,0.9835808873176575
2025-02-23 18:00:00,1.5,20142.75,43.38,7.83,0.7462201118469238
2025-02-23 19:00:00,1.0,20142.791666666668,43.38,7.83,0.8150941133499146
2025-02-23 20:00:00,1.8,20142.833333333332,43.38,7.83,1.1117979288101196
2025-02-23 21:00:00,1.5,20142.875,43.38,7.83,1.7882251739501953
2025-02-23 22:00:00,2.6,20142.916666666668,43.38,7.83,2.5383589267730713
2025-02-23 23:00:00,2.1,20142.958333333332,43.38,7.83,2.6517093181610107
2025-02-24 00:00:00,1.5,20143.0,43.38,7.83,2.6904499530792236
2025-02-24 01:00:00,2.3,20143.041666666668,43.38,7.83,2.6597602367401123
2025-02-24 02:00:00,2.3,20143.083333333332,43.38,7.83,2.779921770095825
2025-02-24 03:00:00,3.4,20143.125,43.38,7.83,3.0226144790649414
2025-02-24 04:00:00,3.0,20143.166666666668,43.38,7.83,3.5855324268341064
2025-02-24 05:00:00,2.7,20143.208333333332,43.38,7.83,3.8911855220794678
2025-02-24 06:00:00,3.1,20143.25,43.38,7.83,4.671840667724609
2025-02-24 07:00:00,4.2,20143.291666666668,43.38,7.83,4.84047269821167
2025-02-24 08:00:00,3.6,20143.333333333332,43.38,7.83,4.708093166351318
2025-02-24 09:00:00,3.3,20143.375,43.38,7.83,4.380795478820801
2025-02-24 10:00:00,3.4,20143.416666666668,43.38,7.83,3.298762559890747
2025-02-24 11:00:00,3.7,20143.458333333332,43.38,7.83,3.7203876972198486
2025-02-24 12:00:00,3.4,20143.5,43.38,7.83,4.551117420196533
2025-02-24 13:00:00,4.7,20143.541666666668,43.38,7.83,4.919950485229492
2025-02-24 14:00:00,4.9,20143.583333333332,43.38,7.83,4.958055019378662
2025-02-24 15:00:00,5.4,20143.625,43.38,7.83,5.3073601722717285
2025-02-24 16:00:00,4.5,20143.666666666668,43.38,7.83,5.613743782043457
2025-02-24 17:00:00,4.7,20143.708333333332,43.38,7.83,5.481186866760254
2025-02-24 18:00:00,5.1,20143.75,43.38,7.83,5.633531093597412
2025-02-24 19:00:00,4.7,20143.791666666668,43.38,7.83,6.206537246704102
2025-02-24 20:00:00,4.9,20143.833333333332,43.38,7.83,6.201788425445557
2025-02-24 21:00:00,6.6,20143.875,43.38,7.83,5.775021553039551
2025-02-24 22:00:00,6.7,20143.916666666668,43.38,7.83,5.778909206390381
2025-02-24 23:00:00,6.9,20143.958333333332,43.38,7.83,5.89664888381958
2025-02-25 00:00:00,7.3,20144.0,43.38,7.83,6.054975986480713
2025-02-25 01:00:00,7.1,20144.041666666668,43.38,7.83,6.197177410125732
2025-02-25 02:00:00,7.6,20144.083333333332,43.38,7.83,6.343378067016602
2025-02-25 03:00:00,6.8,20144.125,43.38,7.83,5.870243072509766
2025-02-25 04:00:00,6.1,20144.166666666668,43.38,7.83,5.926585674285889
2025-02-25 05:00:00,6.2,20144.208333333332,43.38,7.83,6.099343299865723
2025-02-25 06:00:00,4.8,20144.25,43.38,7.83,6.2353715896606445
2025-02-25 07:00:00,5.2,20144.291666666668,43.38,7.83,5.944128513336182
2025-02-25 08:00:00,4.6,20144.333333333332,43.38,7.83,5.673656463623047
2025-02-25 09:00:00,5.5,20144.375,43.38,7.83,5.457014560699463
2025-02-25 12:00:00,5.3,20144.5,43.38,7.83,5.0492730140686035
2025-02-25 13:00:00,5.9,20144.541666666668,43.38,7.83,5.4369964599609375
2025-02-25 14:00:00,3.4,20144.583333333332,43.38,7.83,5.679894924163818
2025-02-25 15:00:00,4.7,20144.625,43.38,7.83,5.719123840332031
2025-02-25 16:00:00,3.6,20144.666666666668,43.38,7.83,5.883606910705566
2025-02-25 17:00:00,3.7,20144.708333333332,43.38,7.83,6.006424427032471
2025-02-25 18:00:00,4.1,20144.75,43.38,7.83,6.182017803192139
2025-02-25 19:00:00,5.6,20144.791666666668,43.38,7.83,6.670691013336182
2025-02-25 20:00:00,6.6,20144.833333333332,43.38,7.83,6.847123622894287
2025-02-25 21:00:00,7.4,20144.875,43.38,7.83,6.282871723175049
2025-02-25 22:00:00,8.7,20144.916666666668,43.38,7.83,6.6513590812683105
2025-02-25 23:00:00,8.2,20144.958333333332,43.38,7.83,5.609472274780273
2025-02-26 00:00:00,6.3,20145.0,43.38,7.83,4.159753799438477
2025-02-26 01:00:00,7.0,20145.041666666668,43.38,7.83,2.3169326782226562
2025-02-26 02:00:00,4.5,20145.083333333332,43.38,7.83,1.9867184162139893
2025-02-26 03:00:00,1.7,20145.125,43.38,7.83,3.1126766204833984
2025-02-26 04:00:00,5.3,20145.166666666668,43.38,7.83,3.847503662109375
2025-02-26 05:00:00,7.0,20145.208333333332,43.38,7.83,3.8391079902648926
2025-02-26 06:00:00,8.8,20145.25,43.38,7.83,3.757517099380493
2025-02-26 07:00:00,8.4,20145.291666666668,43.38,7.83,3.467423439025879
2025-02-26 08:00:00,9.6,20145.333333333332,43.38,7.83,2.768904209136963
2025-02-26 09:00:00,5.9,20145.375,43.38,7.83,1.698475956916809
2025-02-26 10:00:00,5.7,20145.416666666668,43.38,7.83,1.9278056621551514
2025-02-26 11:00:00,6.4,20145.458333333332,43.38,7.83,2.754457950592041
2025-02-26 12:00:00,5.0,20145.5,43.38,7.83,3.734537363052368
2025-02-26 13:00:00,3.1,20145.541666666668,43.38,7.83,3.852029800415039
2025-02-26 14:00:00,3.1,20145.583333333332,43.38,7.83,3.5518040657043457
2025-02-26 15:00:00,4.3,20145.625,43.38,7.83,4.293693542480469
2025-02-26 16:00:00,6.6,20145.666666666668,43.38,7.83,4.010013580322266
2025-02-26 17:00:00,6.4,20145.708333333332,43.38,7.83,3.505169153213501
2025-02-26 18:00:00,6.6,20145.75,43.38,7.83,3.1915557384490967
2025-02-26 19:00:00,5.1,20145.791666666668,43.38,7.83,2.2131590843200684
2025-02-26 20:00:00,3.2,20145.833333333332,43.38,7.83,0.5492218136787415
2025-02-26 21:00:00,1.7,20145.875,43.38,7.83,1.0450688600540161
2025-02-26 22:00:00,1.4,20145.916666666668,43.38,7.83,0.9541611671447754
2025-02-26 23:00:00,0.5,20145.958333333332,43.38,7.83,0.2729584574699402
2025-02-27 00:00:00,1.3,20146.0,43.38,7.83,1.6521718502044678
2025-02-27 01:00:00,1.4,20146.041666666668,43.38,7.83,1.931301236152649
2025-02-27 02:00:00,1.8,20146.083333333332,43.38,7.83,1.3438094854354858
2025-02-27 03:00:00,0.9,20146.125,43.38,7.83,0.8587384819984436
2025-02-27 04:00:00,1.7,20146.166666666668,43.38,7.83,0.307098388671875
2025-02-27 05:00:00,1.1,20146.208333333332,43.38,7.83,0.7362430095672607
2025-02-27 06:00:00,0.9,20146.25,43.38,7.83,1.5654433965682983
2025-02-27 07:00:00,2.3,20146.291666666668,43.38,7.83,1.7295284271240234
2025-02-27 08:00:00,1.8,20146.333333333332,43.38,7.83,1.3744646310806274
2025-02-27 09:00:00,1.8,20146.375,43.38,7.83,1.3325746059417725
2025-02-27 10:00:00,2.1,20146.416666666668,43.38,7.83,1.414406657218933
2025-02-27 11:00:00,2.3,20146.458333333332,43.38,7.83,1.972697138786316
2025-02-27 12:00:00,4.6,20146.5,43.38,7.83,3.163935661315918
2025-02-27 13:00:00,4.5,20146.541666666668,43.38,7.83,3.64060640335083
2025-02-27 14:00:00,3.9,20146.583333333332,43.38,7.83,3.2285006046295166
2025-02-27 15:00:00,2.6,20146.625,43.38,7.83,2.6528513431549072
2025-02-27 16:00:00,2.6,20146.666666666668,43.38,7.83,2.5496506690979004
2025-02-27 17:00:00,3.4,20146.708333333332,43.38,7.83,2.2390565872192383
2025-02-27 18:00:00,3.1,20146.75,43.38,7.83,1.062647819519043
2025-02-27 19:00:00,2.9,20146.791666666668,43.38,7.83,0.5970739126205444
2025-02-27 20:00:00,2.8,20146.833333333332,43.38,7.83,1.1246752738952637
2025-02-27 21:00:00,2.1,20146.875,43.38,7.83,1.7299931049346924
2025-02-27 22:00:00,6.5,20146.916666666668,43.38,7.83,3.495359420776367
2025-02-27 23:00:00,6.3,20146.958333333332,43.38,7.83,3.8390772342681885
2025-02-28 00:00:00,6.5,20147.0,43.38,7.83,3.264655828475952
2025-02-28 01:00:00,5.7,20147.041666666668,43.38,7.83,3.577702760696411
2025-02-28 02:00:00,5.7,20147.083333333332,43.38,7.83,4.479548931121826
2025-02-28 03:00:00,6.6,20147.125,43.38,7.83,5.068170547485352
2025-02-28 04:00:00,6.0,20147.166666666668,43.38,7.83,5.079874038696289
2025-02-28 05:00:00,6.2,20147.208333333332,43.38,7.83,4.892805099487305
2025-02-28 06:00:00,5.7,20147.25,43.38,7.83,4.891623497009277
2025-02-28 07:00:00,6.3,20147.291666666668,43.38,7.83,4.978816032409668
2025-02-28 08:00:00,6.9,20147.333333333332,43.38,7.83,4.990712642669678
2025-02-28 09:00:00,5.0,20147.375,43.38,7.83,4.923925876617432
2025-02-28 10:00:00,4.2,20147.416666666668,43.38,7.83,3.790435791015625
2025-02-28 11:00:00,4.3,20147.458333333332,43.38,7.83,2.824342727661133
2025-02-28 12:00:00,3.8,20147.5,43.38,7.83,2.4750545024871826
2025-02-28 13:00:00,4.2,20147.541666666668,43.38,7.83,2.752863883972168
2025-02-28 14:00:00,7.6,20147.583333333332,43.38,7.83,3.368610382080078
2025-02-28 15:00:00,7.8,20147.625,43.38,7.83,4.017425060272217
2025-02-28 16:00:00,7.6,20147.666666666668,43.38,7.83,4.178034782409668
2025-02-28 17:00:00,8.0,20147.708333333332,43.38,7.83,4.294341564178467
2025-02-28 18:00:00,8.0,20147.75,43.38,7.83,4.361770153045654
2025-02-28 19:00:00,7.0,20147.791666666668,43.38,7.83,4.1723713874816895
2025-02-28 20:00:00,6.0,20147.833333333332,43.38,7.83,3.957458257675171
2025-02-28 21:00:00,5.1,20147.875,43.38,7.83,4.302903652191162
2025-02-28 22:00:00,5.9,20147.916666666668,43.38,7.83,4.088421821594238
2025-02-28 23:00:00,6.9,20147.958333333332,43.38,7.83,4.978791236877441
2025-03-01 00:00:00,6.7,20148.0,43.38,7.83,6.031671524047852
2025-03-01 01:00:00,6.4,20148.041666666668,43.38,7.83,6.795116424560547
2025-03-01 02:00:00,7.4,20148.083333333332,43.38,7.83,6.919941425323486
2025-03-01 03:00:00,7.8,20148.125,43.38,7.83,7.17968225479126
2025-03-01 04:00:00,7.8,20148.166666666668,43.38,7.83,7.396761894226074
2025-03-01 05:00:00,8.3,20148.208333333332,43.38,7.83,7.845975875854492
2025-03-01 06:00:00,9.0,20148.25,43.38,7.83,8.256950378417969
2025-03-01 07:00:00,10.4,20148.291666666668,43.38,7.83,8.612241744995117
2025-03-01 08:00:00,10.6,20148.333333333332,43.38,7.83,9.014227867126465
2025-03-01 09:00:00,11.4,20148.375,43.38,7.83,9.634562492370605
2025-03-01 10:00:00,11.1,20148.416666666668,43.38,7.83,10.047283172607422
2025-03-01 11:00:00,11.9,20148.458333333332,43.38,7.83,10.996268272399902
2025-03-01 12:00:00,12.8,20148.5,43.38,7.83,11.629349708557129
2025-03-01 13:00:00,12.6,20148.541666666668,43.38,7.83,11.79443359375
2025-03-01 14:00:00,13.0,20148.583333333332,43.38,7.83,11.89443588256836
2025-03-01 15:00:00,13.2,20148.625,43.38,7.83,11.95078182220459
2025-03-01 16:00:00,14.3,20148.666666666668,43.38,7.83,11.661362648010254
2025-03-01 17:00:00,14.7,20148.708333333332,43.38,7.83,11.49266242980957
2025-03-01 18:00:00,13.1,20148.75,43.38,7.83,11.612920761108398
2025-03-01 19:00:00,14.2,20148.791666666668,43.38,7.83,11.929401397705078
2025-03-01 20:00:00,14.8,20148.833333333332,43.38,7.83,11.975099563598633
2025-03-01 21:00:00,14.6,20148.875,43.38,7.83,12.026246070861816
2025-03-01 22:00:00,13.2,20148.916666666668,43.38,7.83,10.982057571411133
2025-03-01 23:00:00,13.7,20148.958333333332,43.38,7.83,11.999691009521484
2025-03-02 00:00:00,14.1,20149.0,43.38,7.83,12.277547836303711
2025-03-02 01:00:00,14.5,20149.041666666668,43.38,7.83,12.794031143188477
2025-03-02 02:00:00,13.8,20149.083333333332,43.38,7.83,12.176323890686035
2025-03-02 03:00:00,13.2,20149.125,43.38,7.83,12.096479415893555
2025-03-02 04:00:00,14.0,20149.166666666668,43.38,7.83,12.394868850708008
2025-03-02 05:00:00,14.3,20149.208333333332,43.38,7.83,12.677299499511719
2025-03-02 06:00:00,15.3,20149.25,43.38,7.83,12.773476600646973
2025-03-02 07:00:00,14.6,20149.291666666668,43.38,7.83,12.7748384475708
2025-03-02 08:00:00,16.1,20149.333333333332,43.38,7.83,12.981958389282227
2025-03-02 09:00:00,14.6,20149.375,43.38,7.83,13.1497802734375
2025-03-02 10:00:00,14.7,20149.416666666668,43.38,7.83,11.84567928314209
2025-03-02 11:00:00,14.1,20149.458333333332,43.38,7.83,11.917205810546875
2025-03-02 12:00:00,14.6,20149.5,43.38,7.83,11.35911750793457
2025-03-02 13:00:00,13.3,20149.541666666668,43.38,7.83,11.310647010803223
2025-03-02 14:00:00,12.7,20149.583333333332,43.38,7.83,11.492105484008789
2025-03-02 15:00:00,12.1,20149.625,43.38,7.83,11.941617965698242
2025-03-02 16:00:00,11.5,20149.666666666668,43.38,7.83,11.89873218536377
2025-03-02 17:00:00,11.6,20149.708333333332,43.38,7.83,11.499848365783691
2025-03-02 18:00:00,12.9,20149.75,43.38,7.83,11.071257591247559
2025-03-02 19:00:00,12.0,20149.791666666668,43.38,7.83,10.496088027954102
2025-03-02 20:00:00,11.8,20149.833333333332,43.38,7.83,10.118913650512695
2025-03-02 21:00:00,11.7,20149.875,43.38,7.83,9.460963249206543
2025-03-02 22:00:00,11.0,20149.916666666668,43.38,7.83,8.622632026672363
2025-03-02 23:00:00,10.6,20149.958333333332,43.38,7.83,8.60728645324707
2025-03-03 00:00:00,11.9,20150.0,43.38,7.83,8.914837837219238
2025-03-03 01:00:00,12.7,20150.041666666668,43.38,7.83,9.286930084228516
2025-03-03 02:00:00,12.5,20150.083333333332,43.38,7.83,9.555960655212402
2025-03-03 03:00:00,11.9,20150.125,43.38,7.83,9.786429405212402
2025-03-03 04:00:00,12.2,20150.166666666668,43.38,7.83,9.635075569152832
2025-03-03 05:00:00,11.7,20150.208333333332,43.38,7.83,9.272388458251953
2025-03-03 06:00:00,11.3,20150.25,43.38,7.83,8.863147735595703
2025-03-03 07:00:00,11.1,20150.291666666668,43.38,7.83,8.398168563842773
2025-03-03 08:00:00,10.8,20150.333333333332,43.38,7.83,8.008563041687012
2025-03-03 09:00:00,10.1,20150.375,43.38,7.83,7.929863452911377
2025-03-03 10:00:00,10.0,20150.416666666668,43.38,7.83,6.911441802978516
2025-03-03 11:00:00,8.9,20150.458333333332,43.38,7.83,6.8852763175964355
2025-03-03 12:00:00,8.3,20150.5,43.38,7.83,6.887326240539551
2025-03-03 13:00:00,8.0,20150.541666666668,43.38,7.83,6.864351272583008
2025-03-03 14:00:00,6.6,20150.583333333332,43.38,7.83,6.645432472229004
2025-03-03 15:00:00,7.0,20150.625,43.38,7.83,5.892819881439209
2025-03-03 16:00:00,7.0,20150.666666666668,43.38,7.83,5.044061183929443
2025-03-03 17:00:00,6.2,20150.708333333332,43.38,7.83,4.108723163604736
2025-03-03 18:00:00,7.5,20150.75,43.38,7.83,3.008275032043457
2025-03-03 19:00:00,5.9,20150.791666666668,43.38,7.83,2.2650487422943115
2025-03-03 20:00:00,3.9,20150.833333333332,43.38,7.83,2.4988272190093994
2025-03-03 21:00:00,4.2,20150.875,43.38,7.83,3.0444626808166504
2025-03-03 22:00:00,4.0,20150.916666666668,43.38,7.83,3.1491963863372803
2025-03-03 23:00:00,3.4,20150.958333333332,43.38,7.83,3.651621103286743
2025-03-04 00:00:00,4.9,20151.0,43.38,7.83,4.539373874664307
2025-03-04 01:00:00,7.1,20151.041666666668,43.38,7.83,5.15017032623291
2025-03-04 02:00:00,7.7,20151.083333333332,43.38,7.83,5.221898555755615
2025-03-04 03:00:00,8.0,20151.125,43.38,7.83,5.183992862701416
2025-03-04 04:00:00,8.5,20151.166666666668,43.38,7.83,5.142826080322266
2025-03-04 05:00:00,9.3,20151.208333333332,43.38,7.83,5.198350429534912
2025-03-04 06:00:00,8.2,20151.25,43.38,7.83,5.278738975524902
2025-03-04 07:00:00,9.0,20151.291666666668,43.38,7.83,5.477602005004883
2025-03-04 08:00:00,8.0,20151.333333333332,43.38,7.83,5.831597805023193
2025-03-04 12:00:00,,20151.5,43.38,7.83,7.456351280212402
2025-03-04 14:00:00,7.6,20151.583333333332,43.38,7.83,7.356520652770996
2025-03-04 15:00:00,7.8,20151.625,43.38,7.83,6.551042079925537
2025-03-04 16:00:00,7.5,20151.666666666668,43.38,7.83,5.621914386749268
2025-03-04 17:00:00,7.6,20151.708333333332,43.38,7.83,4.8493804931640625
2025-03-04 18:00:00,7.5,20151.75,43.38,7.83,4.374255657196045
2025-03-04 19:00:00,6.6,20151.791666666668,43.38,7.83,4.4091877937316895
2025-03-04 20:00:00,5.9,20151.833333333332,43.38,7.83,4.659769535064697
2025-03-04 21:00:00,5.1,20151.875,43.38,7.83,4.74860143661499
2025-03-04 22:00:00,7.0,20151.916666666668,43.38,7.83,4.533025741577148
2025-03-04 23:00:00,7.0,20151.958333333332,43.38,7.83,4.554941654205322
2025-03-05 00:00:00,6.0,20152.0,43.38,7.83,4.715508937835693
2025-03-05 01:00:00,6.7,20152.041666666668,43.38,7.83,5.111485004425049
2025-03-05 02:00:00,7.2,20152.083333333332,43.38,7.83,5.3749613761901855
2025-03-05 03:00:00,7.9,20152.125,43.38,7.83,5.557867050170898
2025-03-05 04:00:00,8.6,20152.166666666668,43.38,7.83,5.812037467956543
2025-03-05 05:00:00,9.2,20152.208333333332,43.38,7.83,5.957441806793213
2025-03-05 06:00:00,9.0,20152.25,43.38,7.83,6.189439296722412
2025-03-05 07:00:00,8.9,20152.291666666668,43.38,7.83,6.561504364013672
2025-03-05 08:00:00,9.0,20152.333333333332,43.38,7.83,6.998837947845459
2025-03-05 09:00:00,8.6,20152.375,43.38,7.83,7.244296073913574
2025-03-05 10:00:00,7.8,20152.416666666668,43.38,7.83,8.205655097961426
2025-03-05 12:00:00,8.7,20152.5,43.38,7.83,8.693094253540039
2025-03-05 14:00:00,8.4,20152.583333333332,43.38,7.83,8.284543991088867
2025-03-05 15:00:00,8.8,20152.625,43.38,7.83,7.699633598327637
2025-03-05 17:00:00,8.0,20152.708333333332,43.38,7.83,7.332433223724365
2025-03-05 18:00:00,7.3,20152.75,43.38,7.83,7.035210132598877
2025-03-05 19:00:00,7.6,20152.791666666668,43.38,7.83,6.90823221206665
2025-03-05 23:00:00,8.5,20152.958333333332,43.38,7.83,8.177309036254883
2025-03-06 01:00:00,8.3,20153.041666666668,43.38,7.83,7.964052200317383
2025-03-06 03:00:00,6.8,20153.125,43.38,7.83,7.832673072814941
2025-03-06 05:00:00,8.0,20153.208333333332,43.38,7.83,7.934731483459473
2025-03-06 06:00:00,8.7,20153.25,43.38,7.83,8.00457763671875
2025-03-06 07:00:00,8.8,20153.291666666668,43.38,7.83,8.166662216186523
2025-03-06 09:00:00,7.3,20153.375,43.38,7.83,8.592416763305664
2025-03-06 11:00:00,8.0,20153.458333333332,43.38,7.83,9.135965347290039
2025-03-06 17:00:00,8.1,20153.708333333332,43.38,7.83,9.023172378540039
2025-03-06 20:00:00,9.0,20153.833333333332,43.38,7.83,9.92067813873291
2025-03-06 22:00:00,9.0,20153.916666666668,43.38,7.83,9.212125778198242
